control-message.md	543	3	PauseConfirmation
control-message.md	547	4	Header信息
control-message.md	554	4	Payload信息
control-message.md	560	4	应用举例
control-message.md	587	3	ContinueRequest
control-message.md	591	4	Header信息
control-message.md	598	4	Payload信息
control-message.md	607	4	应用举例
control-message.md	629	3	ContinueConfirmation
control-message.md	633	4	Header信息
control-message.md	640	4	Payload信息
control-message.md	646	4	应用举例
control-message.md	673	3	StartUpRequest
control-message.md	677	4	Header信息
control-message.md	684	4	Payload信息
control-message.md	693	4	应用举例
control-message.md	715	3	StartUpConfirmation
control-message.md	719	4	Header信息
control-message.md	726	4	Payload信息
control-message.md	732	4	应用举例
control-message.md	750	2	可控灯光设备
control-message.md	754	3	SetBrightnessPercentageRequest
control-message.md	758	4	Header信息
control-message.md	765	4	Payload信息
control-message.md	776	4	应用举例
control-message.md	801	3	SetBrightnessPercentageConfirmation
control-message.md	805	4	Header信息
control-message.md	812	4	Payload信息
control-message.md	818	4	应用举例
control-message.md	845	3	IncrementBrightnessPercentageRequest
control-message.md	849	4	Header信息
control-message.md	856	4	Payload信息
control-message.md	867	4	应用举例
control-message.md	892	3	IncrementBrightnessPercentageConfirmation
control-message.md	896	4	Header信息
control-message.md	903	4	Payload信息
control-message.md	909	4	应用举例
control-message.md	936	3	DecrementBrightnessPercentageRequest
control-message.md	940	4	Header信息
control-message.md	947	4	Payload信息
control-message.md	958	4	应用举例
control-message.md	983	3	DecrementBrightnessPercentageConfirmation
control-message.md	987	4	Header信息
control-message.md	994	4	Payload信息
control-message.md	1000	4	应用举例
control-message.md	1027	3	SetColorRequest
control-message.md	1031	4	Header信息
control-message.md	1038	4	Payload信息
control-message.md	1051	4	应用举例
control-message.md	1078	3	SetColorConfirmation
control-message.md	1082	4	Header信息
control-message.md	1089	4	Payload信息
control-message.md	1095	4	应用举例
control-message.md	1126	3	IncrementColorTemperatureRequest
control-message.md	1151	4	Header信息
control-message.md	1158	4	Payload信息
control-message.md	1169	3	IncrementColorTemperatureConfirmation
control-message.md	1173	4	Header信息
control-message.md	1180	4	Payload信息
control-message.md	1186	4	应用举例
control-message.md	1213	3	DecrementColorTemperatureRequest
control-message.md	1238	4	Header信息
control-message.md	1245	4	Payload信息
control-message.md	1256	3	DecrementColorTemperatureConfirmation
control-message.md	1260	4	Header信息
control-message.md	1267	4	Payload信息
control-message.md	1273	4	应用举例
control-message.md	1300	3	SetColorTemperatureRequest
control-message.md	1323	4	Header信息
control-message.md	1330	4	Payload信息
control-message.md	1340	3	SetColorTemperatureConfirmation
control-message.md	1344	4	Header信息
control-message.md	1351	4	Payload信息
control-message.md	1357	4	应用举例
control-message.md	1384	2	可控温度设备
control-message.md	1388	3	IncrementTemperatureRequest
control-message.md	1392	4	Header信息
control-message.md	1399	4	Payload信息
control-message.md	1411	4	应用举例
control-message.md	1437	3	IncrementTemperatureConfirmation
control-message.md	1441	4	Header信息
control-message.md	1448	4	Payload信息
control-message.md	1454	4	应用举例
control-message.md	1497	3	DecrementTemperatureRequest
control-message.md	1501	4	Header信息
control-message.md	1508	4	Payload信息
control-message.md	1520	4	应用举例
control-message.md	1546	3	DecrementTemperatureConfirmation
control-message.md	1550	4	Header信息
control-message.md	1557	4	Payload信息
control-message.md	1563	4	应用举例
control-message.md	1606	3	SetTemperatureRequest
control-message.md	1610	4	Header信息
control-message.md	1617	4	Payload信息
control-message.md	1629	4	应用举例
control-message.md	1655	3	SetTemperatureConfirmation
control-message.md	1659	4	Header信息
control-message.md	1666	4	Payload信息
control-message.md	1672	4	应用举例
control-message.md	1715	2	可控风速设备
control-message.md	1719	3	IncrementFanSpeedRequest
control-message.md	1723	4	Header信息
control-message.md	1730	4	Payload信息
control-message.md	1743	4	应用举例
control-message.md	1768	3	IncrementFanSpeedConfirmation
control-message.md	1772	4	Header信息
control-message.md	1779	4	Payload信息
control-message.md	1785	4	应用举例
control-message.md	1820	3	DecrementFanSpeedRequest
control-message.md	1824	4	Header信息
control-message.md	1831	4	Payload信息
control-message.md	1842	4	应用举例
control-message.md	1867	3	DecrementFanSpeedConfirmation
control-message.md	1871	4	Header信息
control-message.md	1878	4	Payload信息
control-message.md	1884	4	应用举例
control-message.md	1919	3	SetFanSpeedRequest
control-message.md	1923	4	Header信息
control-message.md	1930	4	Payload信息
control-message.md	1942	4	应用举例
control-message.md	1990	3	SetFanSpeedConfirmation
control-message.md	1994	4	Header信息
control-message.md	2001	4	Payload信息
control-message.md	2007	4	应用举例
control-message.md	2042	2	可控速度设备
control-message.md	2046	3	IncrementSpeedRequest
control-message.md	2050	4	Header信息
control-message.md	2057	4	Payload信息
control-message.md	2070	4	应用举例
control-message.md	2095	3	IncrementSpeedConfirmation
control-message.md	2099	4	Header信息
control-message.md	2106	4	Payload信息
control-message.md	2112	4	应用举例
control-message.md	2139	3	DecrementSpeedRequest
control-message.md	2143	4	Header信息
control-message.md	2150	4	Payload信息
control-message.md	2161	4	应用举例
control-message.md	2186	3	DecrementSpeedConfirmation
control-message.md	2190	4	Header信息
control-message.md	2197	4	Payload信息
control-message.md	2203	4	应用举例
control-message.md	2230	3	SetSpeedRequest
control-message.md	2234	4	Header信息
control-message.md	2241	4	Payload信息
control-message.md	2253	4	应用举例
control-message.md	2301	3	SetSpeedConfirmation
control-message.md	2305	4	Header信息
control-message.md	2312	4	Payload信息
control-message.md	2318	4	应用举例
control-message.md	2345	2	设备模式设置
control-message.md	2347	3	SetModeRequest
control-message.md	2351	4	Header信息
control-message.md	2358	4	Payload信息
control-message.md	2369	4	应用举例
control-message.md	2394	3	SetModeConfirmation
control-message.md	2398	4	Header信息
control-message.md	2405	4	Payload信息
control-message.md	2411	4	应用举例
control-message.md	2438	3	UnsetModeRequest
control-message.md	2442	4	Header信息
control-message.md	2449	4	Payload信息
control-message.md	2460	4	应用举例
control-message.md	2485	3	UnsetModeConfirmation
control-message.md	2489	4	Header信息
control-message.md	2496	4	Payload信息
control-message.md	2502	4	应用举例
control-message.md	2529	3	TimingSetModeRequest
control-message.md	2533	4	Header信息
control-message.md	2540	4	Payload信息
control-message.md	2551	4	应用举例
control-message.md	2579	3	TimingSetModeConfirmation
control-message.md	2583	4	Header信息
control-message.md	2590	4	Payload信息
control-message.md	2596	4	应用举例
control-message.md	2623	3	设备类型与模式表
control-message.md	2650	2	电视频道设置
control-message.md	2652	3	IncrementTVChannelRequest
control-message.md	2656	4	Header信息
control-message.md	2663	4	Payload信息
control-message.md	2672	4	应用举例
control-message.md	2694	3	IncrementTVChannelConfirmation
control-message.md	2698	4	Header信息
control-message.md	2705	4	Payload信息
control-message.md	2711	4	应用举例
control-message.md	2729	3	DecrementTVChannelRequest
control-message.md	2733	4	Header信息
control-message.md	2740	4	Payload信息
control-message.md	2749	4	应用举例
control-message.md	2771	3	DecrementTVChannelConfirmation
control-message.md	2775	4	Header信息
control-message.md	2782	4	Payload信息
control-message.md	2788	4	应用举例
control-message.md	2806	3	ReturnTVChannelRequest
control-message.md	2810	4	Header信息
control-message.md	2817	4	Payload信息
control-message.md	2826	4	应用举例
control-message.md	2848	3	ReturnTVChannelConfirmation
control-message.md	2852	4	Header信息
control-message.md	2859	4	Payload信息
control-message.md	2865	4	应用举例
control-message.md	2883	3	SetTVChannelRequest
